autor;naturaleza_fo;instance;n_repeticiones;valor_fo_lns;valor_fo_alns
santos2019;MIN;grafo5950,43,edgelist;5;8;8
santos2019;MIN;grafo5951,34,edgelist;5;6;6,2
santos2019;MIN;grafo5952,38,edgelist;5;6;6
santos2019;MIN;grafo5953,37,edgelist;5;9,2;9,4
santos2019;MIN;grafo5954,49,edgelist;5;9;9
santos2019;MIN;grafo5955,43,edgelist;5;8,6;8,2
santos2019;MIN;grafo5956,79,edgelist;5;10;9,6
santos2019;MIN;grafo5957,37,edgelist;5;4;4
santos2019;MIN;grafo5958,42,edgelist;5;9;9
santos2019;MIN;grafo5959,74,edgelist;5;8;8
santos2019;MIN;grafo596,14,edgelist;5;4;4
santos2019;MIN;grafo5960,55,edgelist;5;12;12
santos2019;MIN;grafo5961,33,edgelist;5;6;6
santos2019;MIN;grafo5962,69,edgelist;5;9;9
santos2019;MIN;grafo5963,61,edgelist;5;9,2;9
santos2019;MIN;grafo5964,60,edgelist;5;9;9
santos2019;MIN;grafo5965,37,edgelist;5;8;8
santos2019;MIN;grafo5966,35,edgelist;5;6;6
santos2019;MIN;grafo5967,37,edgelist;5;5;5
santos2019;MIN;grafo5968,35,edgelist;5;6;6
santos2019;MIN;grafo5969,38,edgelist;5;7;7
santos2019;MIN;grafo597,17,edgelist;5;5;5
santos2019;MIN;grafo5970,36,edgelist;5;6;6
santos2019;MIN;grafo5971,53,edgelist;5;13,4;13,6
santos2019;MIN;grafo5972,40,edgelist;5;12;12,2
santos2019;MIN;grafo5973,46,edgelist;5;7;7
santos2019;MIN;grafo5974,39,edgelist;5;7,2;7
santos2019;MIN;grafo5975,45,edgelist;5;5,2;5,6
santos2019;MIN;grafo5976,43,edgelist;5;7,4;7,6
santos2019;MIN;grafo5977,35,edgelist;5;5;5
santos2019;MIN;grafo5978,41,edgelist;5;6;6
santos2019;MIN;grafo5979,56,edgelist;5;8,6;8,6
santos2019;MIN;grafo598,33,edgelist;5;10;10
santos2019;MIN;grafo5980,40,edgelist;5;7;7
santos2019;MIN;grafo5981,35,edgelist;5;6;6
santos2019;MIN;grafo5982,44,edgelist;5;6;6
santos2019;MIN;grafo5983,41,edgelist;5;6;6
santos2019;MIN;grafo5984,42,edgelist;5;7;7
santos2019;MIN;grafo5985,62,edgelist;5;13,2;13,2
santos2019;MIN;grafo5986,62,edgelist;5;13;13
santos2019;MIN;grafo5987,43,edgelist;5;10;10
santos2019;MIN;grafo5988,37,edgelist;5;6;6
santos2019;MIN;grafo5989,49,edgelist;5;7;7
santos2019;MIN;grafo599,18,edgelist;5;3;3
santos2019;MIN;grafo5990,34,edgelist;5;7;7
santos2019;MIN;grafo5991,34,edgelist;5;5;5
santos2019;MIN;grafo5992,44,edgelist;5;11,6;11,4
santos2019;MIN;grafo5993,38,edgelist;5;6;6
santos2019;MIN;grafo5994,33,edgelist;5;3,4;3,6
santos2019;MIN;grafo5995,42,edgelist;5;10;10
santos2019;MIN;grafo5996,78,edgelist;5;11;11,2
santos2019;MIN;grafo5997,62,edgelist;5;14,2;14,4
santos2019;MIN;grafo5998,38,edgelist;5;5;5
santos2019;MIN;grafo5999,36,edgelist;5;5,4;5,6
santos2019;MIN;grafo600,19,edgelist;5;4;4
santos2019;MIN;grafo6000,76,edgelist;5;11,6;11,4
santos2019;MIN;grafo6001,33,edgelist;5;5;5
santos2019;MIN;grafo6002,76,edgelist;5;11;11
santos2019;MIN;grafo6003,37,edgelist;5;8,2;8,2
santos2019;MIN;grafo6004,42,edgelist;5;7;7
santos2019;MIN;grafo6005,75,edgelist;5;16;16
santos2019;MIN;grafo6006,36,edgelist;5;6;6
santos2019;MIN;grafo6007,45,edgelist;5;8;8
santos2019;MIN;grafo6008,43,edgelist;5;11;11
santos2019;MIN;grafo6009,42,edgelist;5;11;11
santos2019;MIN;grafo601,19,edgelist;5;4;4
santos2019;MIN;grafo6010,35,edgelist;5;6;6
santos2019;MIN;grafo6011,35,edgelist;5;7;7
santos2019;MIN;grafo6012,51,edgelist;5;13;13
santos2019;MIN;grafo6013,42,edgelist;5;8;8
santos2019;MIN;grafo6014,44,edgelist;5;8;8
santos2019;MIN;grafo6015,39,edgelist;5;5;5
santos2019;MIN;grafo6016,75,edgelist;5;11,2;11,4
santos2019;MIN;grafo6017,62,edgelist;5;11;11
santos2019;MIN;grafo6018,42,edgelist;5;8;8
santos2019;MIN;grafo6019,39,edgelist;5;7,2;7
santos2019;MIN;grafo602,15,edgelist;5;4;4
santos2019;MIN;grafo6020,39,edgelist;5;6;6,2
santos2019;MIN;grafo6021,50,edgelist;5;10;10
santos2019;MIN;grafo6022,61,edgelist;5;11;11
santos2019;MIN;grafo6023,37,edgelist;5;8;8
santos2019;MIN;grafo6024,36,edgelist;5;6;6
santos2019;MIN;grafo6025,56,edgelist;5;10;10
santos2019;MIN;grafo6026,39,edgelist;5;11;11
santos2019;MIN;grafo6027,40,edgelist;5;8;8,2
santos2019;MIN;grafo6028,36,edgelist;5;5;5
santos2019;MIN;grafo6029,39,edgelist;5;7;7
santos2019;MIN;grafo603,26,edgelist;5;3;3
santos2019;MIN;grafo6030,59,edgelist;5;10;10
santos2019;MIN;grafo6031,58,edgelist;5;12,2;12
santos2019;MIN;grafo6032,42,edgelist;5;6;6
santos2019;MIN;grafo6033,43,edgelist;5;6;6
santos2019;MIN;grafo6034,60,edgelist;5;8;8
santos2019;MIN;grafo6035,35,edgelist;5;7;7
santos2019;MIN;grafo6036,44,edgelist;5;9;9
santos2019;MIN;grafo6037,36,edgelist;5;7,2;7
santos2019;MIN;grafo6038,53,edgelist;5;7;7
santos2019;MIN;grafo6039,46,edgelist;5;9;9
santos2019;MIN;grafo604,12,edgelist;5;2;2
santos2019;MIN;grafo6040,34,edgelist;5;3;3
santos2019;MIN;grafo6041,76,edgelist;5;11;11
santos2019;MIN;grafo6042,36,edgelist;5;5;5
santos2019;MIN;grafo6043,44,edgelist;5;10,8;10,6
santos2019;MIN;grafo6044,47,edgelist;5;7;7
santos2019;MIN;grafo6045,72,edgelist;5;8,8;9
santos2019;MIN;grafo6046,41,edgelist;5;9;9
santos2019;MIN;grafo6047,32,edgelist;5;4;4
santos2019;MIN;grafo6048,45,edgelist;5;7;7
santos2019;MIN;grafo6049,36,edgelist;5;7;7,2
santos2019;MIN;grafo605,22,edgelist;5;4;4
santos2019;MIN;grafo6050,34,edgelist;5;4,4;4,2
santos2019;MIN;grafo6051,37,edgelist;5;5;5
santos2019;MIN;grafo6052,37,edgelist;5;7;7
santos2019;MIN;grafo6053,38,edgelist;5;7;7
santos2019;MIN;grafo6054,45,edgelist;5;9;9
santos2019;MIN;grafo6055,43,edgelist;5;7;7
santos2019;MIN;grafo6056,39,edgelist;5;6,8;7
santos2019;MIN;grafo6057,42,edgelist;5;7;7
santos2019;MIN;grafo6058,42,edgelist;5;7;7
santos2019;MIN;grafo6059,41,edgelist;5;5;5
santos2019;MIN;grafo606,21,edgelist;5;6;6
santos2019;MIN;grafo6060,59,edgelist;5;8;8
santos2019;MIN;grafo6061,45,edgelist;5;7;7
santos2019;MIN;grafo6062,38,edgelist;5;9;9
santos2019;MIN;grafo6063,43,edgelist;5;8,2;8,4
santos2019;MIN;grafo6064,46,edgelist;5;11,8;11
santos2019;MIN;grafo6065,76,edgelist;5;14;13,6
santos2019;MIN;grafo6066,36,edgelist;5;3;3
santos2019;MIN;grafo6067,36,edgelist;5;6;6
santos2019;MIN;grafo6068,72,edgelist;5;9,2;9
santos2019;MIN;grafo6069,38,edgelist;5;6;6
santos2019;MIN;grafo607,15,edgelist;5;3;3
santos2019;MIN;grafo6070,45,edgelist;5;9;9
santos2019;MIN;grafo6071,36,edgelist;5;5;5
santos2019;MIN;grafo6072,32,edgelist;5;5;5
santos2019;MIN;grafo6073,62,edgelist;5;9;9
santos2019;MIN;grafo6074,46,edgelist;5;7;7
santos2019;MIN;grafo6075,36,edgelist;5;10;10
santos2019;MIN;grafo6076,34,edgelist;5;6;6
santos2019;MIN;grafo6077,47,edgelist;5;5,6;5,6
santos2019;MIN;grafo6078,76,edgelist;5;11;11,4
santos2019;MIN;grafo6079,40,edgelist;5;6;6
santos2019;MIN;grafo608,13,edgelist;5;2;2
santos2019;MIN;grafo6080,62,edgelist;5;12,2;12,2
santos2019;MIN;grafo6081,42,edgelist;5;9;9
santos2019;MIN;grafo6082,42,edgelist;5;9;9
santos2019;MIN;grafo6083,76,edgelist;5;14,8;14,2
santos2019;MIN;grafo6084,57,edgelist;5;9,2;9,6
santos2019;MIN;grafo6085,79,edgelist;5;10,4;10,4
santos2019;MIN;grafo6086,33,edgelist;5;6;6
santos2019;MIN;grafo6087,39,edgelist;5;5;5,4
santos2019;MIN;grafo6088,41,edgelist;5;6;6
santos2019;MIN;grafo6089,47,edgelist;5;5;5
santos2019;MIN;grafo609,12,edgelist;5;2;2
santos2019;MIN;grafo6090,78,edgelist;5;8;8
santos2019;MIN;grafo6091,33,edgelist;5;4;4
santos2019;MIN;grafo6092,34,edgelist;5;4;4
santos2019;MIN;grafo6093,36,edgelist;5;6;6
santos2019;MIN;grafo6094,39,edgelist;5;5,2;5,2
santos2019;MIN;grafo6095,35,edgelist;5;7;7
santos2019;MIN;grafo6096,47,edgelist;5;7;7
santos2019;MIN;grafo6097,37,edgelist;5;5,2;5,6
santos2019;MIN;grafo6098,40,edgelist;5;5;5
santos2019;MIN;grafo6099,74,edgelist;5;9;9
santos2019;MIN;grafo610,29,edgelist;5;7;7
santos2019;MIN;grafo6100,34,edgelist;5;7;7
santos2019;MIN;grafo6101,36,edgelist;5;5;5
santos2019;MIN;grafo6102,33,edgelist;5;5;5
santos2019;MIN;grafo6103,41,edgelist;5;10;10
santos2019;MIN;grafo6104,35,edgelist;5;5;5
santos2019;MIN;grafo6105,45,edgelist;5;11,2;11,2
santos2019;MIN;grafo6106,38,edgelist;5;6;6,2
santos2019;MIN;grafo6107,57,edgelist;5;9,6;9,8
santos2019;MIN;grafo6108,38,edgelist;5;4;4
santos2019;MIN;grafo6109,36,edgelist;5;9;9
santos2019;MIN;grafo611,12,edgelist;5;3;3
santos2019;MIN;grafo6110,62,edgelist;5;9,8;9,6
santos2019;MIN;grafo6111,33,edgelist;5;5;5,2
santos2019;MIN;grafo6112,36,edgelist;5;8;8
santos2019;MIN;grafo6113,35,edgelist;5;4;4
santos2019;MIN;grafo6114,31,edgelist;5;6;6
santos2019;MIN;grafo6115,40,edgelist;5;5;5
santos2019;MIN;grafo6116,35,edgelist;5;6;6,2
santos2019;MIN;grafo6117,44,edgelist;5;5;5
santos2019;MIN;grafo6118,34,edgelist;5;6;6
santos2019;MIN;grafo6119,42,edgelist;5;6;6
santos2019;MIN;grafo612,11,edgelist;5;2;2
santos2019;MIN;grafo6120,43,edgelist;5;6;6
santos2019;MIN;grafo6121,33,edgelist;5;5,6;5,6
santos2019;MIN;grafo6122,41,edgelist;5;6;6
santos2019;MIN;grafo6123,38,edgelist;5;7;7
santos2019;MIN;grafo6124,46,edgelist;5;10;10
santos2019;MIN;grafo6125,53,edgelist;5;7,2;7,2
santos2019;MIN;grafo6126,39,edgelist;5;5;5
santos2019;MIN;grafo6127,55,edgelist;5;11,2;11,4
santos2019;MIN;grafo6128,47,edgelist;5;8;8,2
santos2019;MIN;grafo6129,45,edgelist;5;7;7
santos2019;MIN;grafo613,10,edgelist;5;2;2
santos2019;MIN;grafo6130,52,edgelist;5;8;8
santos2019;MIN;grafo6131,61,edgelist;5;10;10
santos2019;MIN;grafo6132,44,edgelist;5;10;10
santos2019;MIN;grafo6133,39,edgelist;5;7;7
santos2019;MIN;grafo6134,45,edgelist;5;7;7
santos2019;MIN;grafo6135,46,edgelist;5;9;9
santos2019;MIN;grafo6136,53,edgelist;5;13;13
santos2019;MIN;grafo6137,39,edgelist;5;5;5
santos2019;MIN;grafo6138,45,edgelist;5;7;7
santos2019;MIN;grafo6139,40,edgelist;5;7;7
santos2019;MIN;grafo614,25,edgelist;5;4;4
santos2019;MIN;grafo6140,41,edgelist;5;6;6,2
santos2019;MIN;grafo6141,42,edgelist;5;9;9
santos2019;MIN;grafo6142,40,edgelist;5;6;6
santos2019;MIN;grafo6143,39,edgelist;5;8,2;8,4
santos2019;MIN;grafo6144,43,edgelist;5;7;7
santos2019;MIN;grafo6145,44,edgelist;5;6;6,4
santos2019;MIN;grafo6146,79,edgelist;5;12,6;12,4
santos2019;MIN;grafo6147,53,edgelist;5;7;7
santos2019;MIN;grafo6148,39,edgelist;5;7;7
santos2019;MIN;grafo6149,40,edgelist;5;6,2;6,2
santos2019;MIN;grafo615,15,edgelist;5;6;6
santos2019;MIN;grafo6150,41,edgelist;5;7;7
santos2019;MIN;grafo6151,59,edgelist;5;8;8
santos2019;MIN;grafo6152,41,edgelist;5;8;8
santos2019;MIN;grafo6153,39,edgelist;5;7;7
santos2019;MIN;grafo6154,44,edgelist;5;9,2;9,4
santos2019;MIN;grafo6155,39,edgelist;5;6;6
santos2019;MIN;grafo6156,34,edgelist;5;7,2;7,2
santos2019;MIN;grafo6157,42,edgelist;5;11;11
santos2019;MIN;grafo6158,42,edgelist;5;6;6
santos2019;MIN;grafo6159,52,edgelist;5;8;8
santos2019;MIN;grafo616,19,edgelist;5;6;6
santos2019;MIN;grafo6160,49,edgelist;5;6;6
santos2019;MIN;grafo6161,47,edgelist;5;10,4;10,2
santos2019;MIN;grafo6162,44,edgelist;5;8;8
santos2019;MIN;grafo6163,37,edgelist;5;5;5
santos2019;MIN;grafo6164,41,edgelist;5;8;8
santos2019;MIN;grafo6165,43,edgelist;5;8;8
santos2019;MIN;grafo6166,46,edgelist;5;9,2;9,2
santos2019;MIN;grafo6167,40,edgelist;5;8,4;8
santos2019;MIN;grafo6168,47,edgelist;5;4;4
santos2019;MIN;grafo6169,47,edgelist;5;10;10,2
santos2019;MIN;grafo617,17,edgelist;5;4;4
santos2019;MIN;grafo6170,36,edgelist;5;5;5
santos2019;MIN;grafo6171,42,edgelist;5;8;8,6
santos2019;MIN;grafo6172,41,edgelist;5;4,8;5
santos2019;MIN;grafo6173,62,edgelist;5;8;8
santos2019;MIN;grafo6174,40,edgelist;5;12;12
santos2019;MIN;grafo6175,41,edgelist;5;4;4
santos2019;MIN;grafo6176,45,edgelist;5;10;10
santos2019;MIN;grafo6177,52,edgelist;5;9;9
santos2019;MIN;grafo6178,40,edgelist;5;6;6
santos2019;MIN;grafo6179,45,edgelist;5;6;6
santos2019;MIN;grafo618,13,edgelist;5;5;5
santos2019;MIN;grafo6180,41,edgelist;5;6;6
santos2019;MIN;grafo6181,40,edgelist;5;9;9
santos2019;MIN;grafo6182,40,edgelist;5;7;7
santos2019;MIN;grafo6183,43,edgelist;5;6;6
santos2019;MIN;grafo6184,81,edgelist;5;12,2;12,8
santos2019;MIN;grafo6185,51,edgelist;5;9;9
santos2019;MIN;grafo6186,67,edgelist;5;7,4;7,8
santos2019;MIN;grafo6187,81,edgelist;5;12,2;12
santos2019;MIN;grafo6188,44,edgelist;5;9;9
santos2019;MIN;grafo6189,40,edgelist;5;10;10
santos2019;MIN;grafo619,13,edgelist;5;3;3
santos2019;MIN;grafo6190,41,edgelist;5;7;7
santos2019;MIN;grafo6191,41,edgelist;5;7,2;7
santos2019;MIN;grafo6192,41,edgelist;5;8;8
santos2019;MIN;grafo6193,58,edgelist;5;10,2;10,2
santos2019;MIN;grafo6194,58,edgelist;5;10,4;10,2
santos2019;MIN;grafo6195,40,edgelist;5;6;5,6
santos2019;MIN;grafo6196,42,edgelist;5;12;12
santos2019;MIN;grafo6197,40,edgelist;5;9;9
santos2019;MIN;grafo6198,41,edgelist;5;9,4;9,6
santos2019;MIN;grafo6199,42,edgelist;5;7;7
santos2019;MIN;grafo620,27,edgelist;5;3;3
santos2019;MIN;grafo6200,45,edgelist;5;7;7
santos2019;MIN;grafo6201,53,edgelist;5;10;10
santos2019;MIN;grafo6202,38,edgelist;5;6;6
santos2019;MIN;grafo6203,42,edgelist;5;8;8
santos2019;MIN;grafo6204,45,edgelist;5;8;8
santos2019;MIN;grafo6205,42,edgelist;5;8;8
santos2019;MIN;grafo6206,62,edgelist;5;12;12
santos2019;MIN;grafo6207,40,edgelist;5;6,8;6,8
santos2019;MIN;grafo6208,40,edgelist;5;7;7
santos2019;MIN;grafo6209,43,edgelist;5;8;8
santos2019;MIN;grafo621,19,edgelist;5;6;6
santos2019;MIN;grafo6210,49,edgelist;5;8,4;8,4
santos2019;MIN;grafo6211,54,edgelist;5;5;5
santos2019;MIN;grafo6212,46,edgelist;5;10;10
santos2019;MIN;grafo6213,59,edgelist;5;14;14
santos2019;MIN;grafo6214,39,edgelist;5;7;7
santos2019;MIN;grafo6215,38,edgelist;5;5;5
santos2019;MIN;grafo6216,45,edgelist;5;5;5
santos2019;MIN;grafo6217,37,edgelist;5;8,4;8,4
santos2019;MIN;grafo6218,34,edgelist;5;5;5
santos2019;MIN;grafo6219,37,edgelist;5;5;5,2
santos2019;MIN;grafo622,23,edgelist;5;4;4
santos2019;MIN;grafo6220,36,edgelist;5;5;5
santos2019;MIN;grafo6221,53,edgelist;5;8;8
santos2019;MIN;grafo6222,39,edgelist;5;6;6
santos2019;MIN;grafo6223,42,edgelist;5;4;4
santos2019;MIN;grafo6224,44,edgelist;5;10;10,4
santos2019;MIN;grafo6225,54,edgelist;5;11;11
santos2019;MIN;grafo6226,82,edgelist;5;12,2;12,6
santos2019;MIN;grafo6227,36,edgelist;5;7;7
santos2019;MIN;grafo6228,46,edgelist;5;9;9
santos2019;MIN;grafo6229,44,edgelist;5;7;7
santos2019;MIN;grafo623,13,edgelist;5;2;2
santos2019;MIN;grafo6230,52,edgelist;5;7,2;7,4
santos2019;MIN;grafo6231,39,edgelist;5;7;7,2
santos2019;MIN;grafo6232,39,edgelist;5;7;6,6
santos2019;MIN;grafo6233,36,edgelist;5;6;6
santos2019;MIN;grafo6234,39,edgelist;5;7;7
santos2019;MIN;grafo6235,45,edgelist;5;5;5
santos2019;MIN;grafo6236,77,edgelist;5;10;10
santos2019;MIN;grafo6237,46,edgelist;5;6;6
santos2019;MIN;grafo6238,57,edgelist;5;11,4;11,2
santos2019;MIN;grafo6239,56,edgelist;5;9,6;10
santos2019;MIN;grafo624,17,edgelist;5;3;3
santos2019;MIN;grafo6240,43,edgelist;5;7;7
santos2019;MIN;grafo6241,46,edgelist;5;8,8;8,2
santos2019;MIN;grafo6242,93,edgelist;5;16,2;16,4
santos2019;MIN;grafo6243,37,edgelist;5;10;10
santos2019;MIN;grafo6244,39,edgelist;5;7;7,2
santos2019;MIN;grafo6245,38,edgelist;5;6;6
santos2019;MIN;grafo6246,41,edgelist;5;7;7,2
santos2019;MIN;grafo6247,88,edgelist;5;12,6;12
santos2019;MIN;grafo6248,39,edgelist;5;6,6;6,6
santos2019;MIN;grafo6249,50,edgelist;5;9;9
santos2019;MIN;grafo625,14,edgelist;5;3;3
santos2019;MIN;grafo6250,56,edgelist;5;5;5
santos2019;MIN;grafo6251,49,edgelist;5;8;8
santos2019;MIN;grafo6252,43,edgelist;5;10;10
santos2019;MIN;grafo6253,41,edgelist;5;5;5
santos2019;MIN;grafo6254,37,edgelist;5;7;7
santos2019;MIN;grafo6255,48,edgelist;5;10;10
santos2019;MIN;grafo6256,41,edgelist;5;7;7
santos2019;MIN;grafo6257,42,edgelist;5;8;8
santos2019;MIN;grafo6258,41,edgelist;5;8;8
santos2019;MIN;grafo6259,44,edgelist;5;11;11,2
santos2019;MIN;grafo626,11,edgelist;5;5;5
santos2019;MIN;grafo6260,44,edgelist;5;8;8
santos2019;MIN;grafo6261,40,edgelist;5;8;8
santos2019;MIN;grafo6262,46,edgelist;5;9,6;9,6
santos2019;MIN;grafo6263,44,edgelist;5;11;11
santos2019;MIN;grafo6264,50,edgelist;5;12;12
santos2019;MIN;grafo6265,41,edgelist;5;10;10
santos2019;MIN;grafo6266,44,edgelist;5;10;10
santos2019;MIN;grafo6267,38,edgelist;5;4;4
santos2019;MIN;grafo6268,57,edgelist;5;9;9
santos2019;MIN;grafo6269,57,edgelist;5;9;9
santos2019;MIN;grafo627,27,edgelist;5;4;4
santos2019;MIN;grafo6270,42,edgelist;5;7;7
santos2019;MIN;grafo6271,44,edgelist;5;5,8;6
santos2019;MIN;grafo6272,67,edgelist;5;5;5
santos2019;MIN;grafo6273,43,edgelist;5;8;8
santos2019;MIN;grafo6274,48,edgelist;5;13;13,2
santos2019;MIN;grafo6275,39,edgelist;5;9;9
santos2019;MIN;grafo6276,44,edgelist;5;7;7
santos2019;MIN;grafo6277,42,edgelist;5;10;10
santos2019;MIN;grafo6278,98,edgelist;5;14,8;14,8
santos2019;MIN;grafo6279,40,edgelist;5;7;7
santos2019;MIN;grafo628,14,edgelist;5;5;5
santos2019;MIN;grafo6280,65,edgelist;5;9;9
santos2019;MIN;grafo6281,56,edgelist;5;10;10
santos2019;MIN;grafo6282,45,edgelist;5;8,2;8,2
santos2019;MIN;grafo6283,36,edgelist;5;5;5
santos2019;MIN;grafo6284,40,edgelist;5;8;8
santos2019;MIN;grafo6285,44,edgelist;5;6;6,4
santos2019;MIN;grafo6286,41,edgelist;5;7;7
santos2019;MIN;grafo6287,38,edgelist;5;7;7
santos2019;MIN;grafo6288,41,edgelist;5;11;11
santos2019;MIN;grafo6289,48,edgelist;5;7;7
santos2019;MIN;grafo629,14,edgelist;5;4;4
santos2019;MIN;grafo6290,43,edgelist;5;11;11
santos2019;MIN;grafo6291,85,edgelist;5;10;10
santos2019;MIN;grafo6292,74,edgelist;5;13;13
santos2019;MIN;grafo6293,68,edgelist;5;13,2;13
santos2019;MIN;grafo6294,39,edgelist;5;10;10
santos2019;MIN;grafo6295,45,edgelist;5;11;11
santos2019;MIN;grafo6296,43,edgelist;5;9;9
santos2019;MIN;grafo6297,45,edgelist;5;8;8
santos2019;MIN;grafo6298,44,edgelist;5;10,4;10,8
santos2019;MIN;grafo6299,39,edgelist;5;10;10
santos2019;MIN;grafo630,21,edgelist;5;5;5
santos2019;MIN;grafo6300,47,edgelist;5;13;13
santos2019;MIN;grafo6301,55,edgelist;5;7;7
santos2019;MIN;grafo6302,38,edgelist;5;7;7
santos2019;MIN;grafo6303,45,edgelist;5;9;9
santos2019;MIN;grafo6304,42,edgelist;5;8;8,2
santos2019;MIN;grafo6305,62,edgelist;5;9;9
santos2019;MIN;grafo6306,42,edgelist;5;10;10
santos2019;MIN;grafo6307,92,edgelist;5;14,2;13,8
santos2019;MIN;grafo6308,42,edgelist;5;11;11
santos2019;MIN;grafo6309,41,edgelist;5;6;6
santos2019;MIN;grafo631,16,edgelist;5;3;3
santos2019;MIN;grafo6310,42,edgelist;5;11;11
santos2019;MIN;grafo6311,37,edgelist;5;4;4
santos2019;MIN;grafo6312,58,edgelist;5;12;12
santos2019;MIN;grafo6313,37,edgelist;5;4,4;4,2
santos2019;MIN;grafo6314,44,edgelist;5;8;8
santos2019;MIN;grafo6315,60,edgelist;5;10;10,2
santos2019;MIN;grafo6316,60,edgelist;5;10;10
santos2019;MIN;grafo6317,43,edgelist;5;17;17
santos2019;MIN;grafo6318,43,edgelist;5;12;12
santos2019;MIN;grafo6319,80,edgelist;5;12;12
santos2019;MIN;grafo632,13,edgelist;5;4;4
santos2019;MIN;grafo6320,49,edgelist;5;6;6
santos2019;MIN;grafo6321,54,edgelist;5;9,8;9,6
santos2019;MIN;grafo6322,44,edgelist;5;8;8,4
santos2019;MIN;grafo6323,41,edgelist;5;7;7
santos2019;MIN;grafo6324,37,edgelist;5;5;5
santos2019;MIN;grafo6325,42,edgelist;5;5;5
santos2019;MIN;grafo6326,56,edgelist;5;11;11
santos2019;MIN;grafo6327,51,edgelist;5;8;8,4
santos2019;MIN;grafo6328,43,edgelist;5;6;6
santos2019;MIN;grafo6329,44,edgelist;5;7;7
santos2019;MIN;grafo633,10,edgelist;5;2;2
santos2019;MIN;grafo6330,39,edgelist;5;8;8
santos2019;MIN;grafo6331,42,edgelist;5;9;9
santos2019;MIN;grafo6332,47,edgelist;5;8;8
santos2019;MIN;grafo6333,42,edgelist;5;6;6
santos2019;MIN;grafo6334,84,edgelist;5;10;10
santos2019;MIN;grafo6335,39,edgelist;5;8;8,2
santos2019;MIN;grafo6336,43,edgelist;5;7;7
santos2019;MIN;grafo6337,39,edgelist;5;4;4
santos2019;MIN;grafo6338,56,edgelist;5;7;7,4
santos2019;MIN;grafo6339,47,edgelist;5;8;8
santos2019;MIN;grafo634,24,edgelist;5;5,4;5,6
santos2019;MIN;grafo6340,37,edgelist;5;5;5
santos2019;MIN;grafo6341,39,edgelist;5;7;7
santos2019;MIN;grafo6342,37,edgelist;5;4;4,4
santos2019;MIN;grafo6343,43,edgelist;5;7;7
santos2019;MIN;grafo6344,47,edgelist;5;9;9
santos2019;MIN;grafo6345,43,edgelist;5;8;8,6
santos2019;MIN;grafo6346,43,edgelist;5;9,2;9
santos2019;MIN;grafo6347,46,edgelist;5;10;10
santos2019;MIN;grafo6348,43,edgelist;5;8;8
santos2019;MIN;grafo6349,56,edgelist;5;9;9,2
santos2019;MIN;grafo635,13,edgelist;5;5;5
santos2019;MIN;grafo6350,56,edgelist;5;9,4;9,4
santos2019;MIN;grafo6351,79,edgelist;5;12,6;12,6
santos2019;MIN;grafo6352,44,edgelist;5;7,8;7,8
santos2019;MIN;grafo6353,39,edgelist;5;4;4
santos2019;MIN;grafo6354,41,edgelist;5;10;10
santos2019;MIN;grafo6355,41,edgelist;5;9;9
santos2019;MIN;grafo6356,37,edgelist;5;4;4
santos2019;MIN;grafo6357,46,edgelist;5;8;8
santos2019;MIN;grafo6358,42,edgelist;5;9;9
santos2019;MIN;grafo6359,43,edgelist;5;8,8;8,4
santos2019;MIN;grafo636,29,edgelist;5;4;4
santos2019;MIN;grafo6360,40,edgelist;5;8;8
santos2019;MIN;grafo6361,41,edgelist;5;9;9
santos2019;MIN;grafo6362,44,edgelist;5;7;7
santos2019;MIN;grafo6363,48,edgelist;5;7;7
santos2019;MIN;grafo6364,45,edgelist;5;7;7
santos2019;MIN;grafo6365,34,edgelist;5;5;5
santos2019;MIN;grafo6366,41,edgelist;5;7;7,2
santos2019;MIN;grafo6367,45,edgelist;5;11;11
santos2019;MIN;grafo6368,45,edgelist;5;9;9
santos2019;MIN;grafo6369,56,edgelist;5;12;12
santos2019;MIN;grafo637,13,edgelist;5;2;2
santos2019;MIN;grafo6370,51,edgelist;5;11;11
santos2019;MIN;grafo6371,41,edgelist;5;8,8;8,2
santos2019;MIN;grafo6372,43,edgelist;5;10;10
santos2019;MIN;grafo6373,49,edgelist;5;6;6
santos2019;MIN;grafo6374,39,edgelist;5;6;6
santos2019;MIN;grafo6375,52,edgelist;5;12;12
santos2019;MIN;grafo6376,48,edgelist;5;8;8
santos2019;MIN;grafo6377,42,edgelist;5;10;10
santos2019;MIN;grafo6378,44,edgelist;5;9;9
santos2019;MIN;grafo6379,39,edgelist;5;6,4;6
santos2019;MIN;grafo638,12,edgelist;5;5;5
santos2019;MIN;grafo6380,39,edgelist;5;6,8;7
santos2019;MIN;grafo6381,42,edgelist;5;6;6
santos2019;MIN;grafo6382,40,edgelist;5;8;8
santos2019;MIN;grafo6383,49,edgelist;5;11;11
santos2019;MIN;grafo6384,47,edgelist;5;11;11
santos2019;MIN;grafo6385,49,edgelist;5;9;9
santos2019;MIN;grafo6386,52,edgelist;5;12;12
santos2019;MIN;grafo6387,44,edgelist;5;8;8
santos2019;MIN;grafo6388,34,edgelist;5;7;7
santos2019;MIN;grafo6389,84,edgelist;5;8,4;8,2
santos2019;MIN;grafo639,14,edgelist;5;5;5
santos2019;MIN;grafo6390,48,edgelist;5;9;9
santos2019;MIN;grafo6391,43,edgelist;5;9;9
